TIMESTAMP,WS_100,WS_69W,WS_38W,WD_97,WD_35,AT_95,RH_95,BP_93,GustFactor,TI_10min,MA_10min,MA_1h,MA_6h,MA_1mo
2019-09-01 00:00:00,4.484,4.199,3.345,195.738,180.229,28.349,81.162,995.225,0.984,0.000,4.484,4.484,4.484,4.484
2019-09-01 00:01:00,4.291,3.790,3.557,195.224,173.248,28.342,81.182,996.943,0.979,0.022,4.387,4.387,4.387,4.387
2019-09-01 00:02:00,4.251,3.779,3.162,192.379,175.697,28.346,81.207,996.981,0.991,0.023,4.342,4.342,4.342,4.342
2019-09-01 00:03:00,4.206,3.958,3.004,186.688,168.112,28.344,81.258,996.956,0.989,0.025,4.308,4.308,4.308,4.308
2019-09-01 00:04:00,3.986,3.889,3.267,183.392,166.978,28.346,81.427,996.958,0.945,0.038,4.244,4.244,4.244,4.244
2019-09-01 00:05:00,4.309,3.978,3.335,188.196,167.645,28.335,81.615,995.540,1.027,0.035,4.255,4.255,4.255,4.255
2019-09-01 00:06:00,4.648,4.345,3.161,189.204,173.209,28.294,81.755,995.301,1.096,0.045,4.311,4.311,4.311,4.311
2019-09-01 00:07:00,4.582,4.438,3.534,189.470,172.423,28.298,81.945,995.254,1.075,0.047,4.345,4.345,4.345,4.345
2019-09-01 00:08:00,4.033,3.699,3.230,189.578,178.403,28.303,81.892,995.235,0.947,0.050,4.310,4.310,4.310,4.310
2019-09-01 00:09:00,3.987,3.690,3.145,191.735,175.544,28.302,81.858,995.201,0.943,0.053,4.278,4.278,4.278,4.278
2019-09-01 00:10:00,4.299,3.865,3.062,194.033,177.462,28.300,81.980,995.189,1.021,0.051,4.259,4.280,4.280,4.280
2019-09-01 00:11:00,4.327,3.895,3.310,189.985,176.195,28.299,82.142,995.169,1.029,0.051,4.263,4.284,4.284,4.284
2019-09-01 00:12:00,4.650,4.152,3.033,191.971,175.716,28.296,82.243,995.194,1.098,0.057,4.303,4.312,4.312,4.312
2019-09-01 00:13:00,4.490,3.975,3.117,192.015,175.899,28.299,82.310,995.265,1.050,0.057,4.331,4.325,4.325,4.325
2019-09-01 00:14:00,4.998,4.253,3.290,195.556,175.973,28.299,82.405,995.260,1.154,0.065,4.432,4.369,4.369,4.369
2019-09-01 00:15:00,4.813,4.548,3.806,194.264,177.834,28.297,82.495,995.436,1.098,0.069,4.483,4.397,4.397,4.397
2019-09-01 00:16:00,5.288,4.865,3.789,192.191,179.216,28.300,82.482,995.499,1.189,0.086,4.547,4.450,4.450,4.450
2019-09-01 00:17:00,5.368,4.913,4.215,191.202,176.252,28.297,82.412,995.471,1.192,0.100,4.625,4.501,4.501,4.501
2019-09-01 00:18:00,4.962,4.778,4.439,192.198,179.035,28.329,82.300,995.417,1.077,0.090,4.718,4.525,4.525,4.525
