TIMESTAMP,WS_100,WS_69W,WS_38W,WD_97,WD_35,AT_95,RH_95,BP_93,GustFactor,TI_10min,MA_10min,MA_1h,MA_6h,MA_1mo
2021-03-01 00:00:00,4.848,4.665,4.545,26.536,23.604,17.320,95.537,1004.113,0.979,0.000,4.848,4.848,4.848,4.848
2021-03-01 00:01:00,5.034,4.897,4.527,25.529,25.515,17.318,95.587,1005.808,1.039,0.019,4.941,4.941,4.941,4.941
2021-03-01 00:02:00,5.092,5.075,4.796,26.961,25.483,17.288,95.587,1005.845,1.036,0.021,4.992,4.992,4.992,4.992
2021-03-01 00:03:00,5.024,4.899,4.709,26.181,26.032,17.278,95.607,1005.871,1.015,0.018,5.000,5.000,5.000,5.000
2021-03-01 00:04:00,5.167,5.205,4.844,27.472,26.124,17.279,95.642,1005.884,1.039,0.021,5.033,5.033,5.033,5.033
2021-03-01 00:05:00,4.904,4.955,5.094,29.011,25.327,17.241,95.657,1004.376,0.984,0.021,5.012,5.012,5.012,5.012
2021-03-01 00:06:00,4.963,4.988,4.936,27.047,24.173,17.228,95.705,1004.350,1.001,0.020,5.005,5.005,5.005,5.005
2021-03-01 00:07:00,4.882,4.888,5.056,27.712,27.405,17.227,95.732,1004.242,0.986,0.021,4.989,4.989,4.989,4.989
2021-03-01 00:08:00,4.817,4.748,5.046,26.633,24.983,17.229,95.740,1004.342,0.975,0.022,4.970,4.970,4.970,4.970
2021-03-01 00:09:00,4.893,5.071,5.064,28.989,27.501,17.233,95.788,1004.294,0.996,0.022,4.963,4.963,4.963,4.963
2021-03-01 00:10:00,5.048,5.113,5.112,24.999,26.879,17.229,95.818,1004.178,1.024,0.021,4.983,4.970,4.970,4.970
2021-03-01 00:11:00,4.866,5.032,5.149,27.800,29.412,17.232,95.828,1004.106,0.987,0.022,4.966,4.962,4.962,4.962
2021-03-01 00:12:00,5.038,5.047,4.957,28.497,26.090,17.209,95.843,1004.281,1.022,0.021,4.960,4.968,4.968,4.968
2021-03-01 00:13:00,4.923,4.881,4.929,26.575,27.602,17.180,95.855,1004.351,1.004,0.020,4.950,4.964,4.964,4.964
2021-03-01 00:14:00,4.865,4.925,4.987,27.363,25.530,17.187,95.868,1004.365,0.995,0.015,4.920,4.958,4.958,4.958
2021-03-01 00:15:00,4.962,4.938,5.144,27.196,25.574,17.181,95.912,1004.310,1.017,0.015,4.926,4.958,4.958,4.958
2021-03-01 00:16:00,5.122,5.045,5.136,27.486,23.562,17.181,95.938,1004.302,1.047,0.019,4.942,4.968,4.968,4.968
2021-03-01 00:17:00,5.252,5.170,5.083,25.065,23.159,17.184,95.955,1004.291,1.069,0.026,4.979,4.983,4.983,4.983
2021-03-01 00:18:00,5.042,4.850,5.037,27.209,23.760,17.180,95.957,1004.304,1.020,0.024,5.001,4.987,4.987,4.987
2021-03-01 00:19:00,5.032,5.001,5.127,27.704,23.363,17.184,95.963,1004.281,1.013,0.022,5.015,4.989,4.989,4.989
2021-03-01 00:20:00,4.973,4.941,5.094,24.877,23.754,17.173,95.993,1004.341,1.000,0.022,5.007,4.988,4.988,4.988
2021-03-01 00:21:00,5.106,5.048,5.169,24.813,24.104,17.185,96.007,1004.309,1.024,0.021,5.031,4.993,4.993,4.993
2021-03-01 00:22:00,5.249,5.221,5.103,23.980,22.033,17.156,96.023,1004.297,1.053,0.024,5.053,5.005,5.005,5.005
2021-03-01 00:23:00,5.007,4.984,4.830,24.277,21.974,17.137,96.033,1004.301,0.999,0.023,5.061,5.005,5.005,5.005
2021-03-01 00:24:00,4.849,4.802,4.847,23.039,24.225,17.140,96.052,1004.229,0.966,0.024,5.059,4.998,4.998,4.998
2021-03-01 00:25:00,4.859,4.850,5.002,23.725,23.906,17.137,96.072,1004.120,0.970,0.026,5.049,4.993,4.993,4.993
2021-03-01 00:26:00,4.723,4.777,4.971,24.074,25.141,17.134,96.103,1004.135,0.950,0.032,5.009,4.983,4.983,4.983
2021-03-01 00:27:00,5.159,5.047,4.968,22.869,21.639,17.131,96.100,1004.318,1.040,0.030,5.000,4.989,4.989,4.989
2021-03-01 00:28:00,4.909,4.907,4.983,22.765,19.567,17.132,96.103,1004.251,0.993,0.030,4.987,4.987,4.987,4.987
2021-03-01 00:29:00,5.136,5.016,4.943,20.416,21.269,17.132,96.122,1004.240,1.038,0.031,4.997,4.992,4.992,4.992
2021-03-01 00:30:00,5.216,5.088,5.046,20.234,23.131,17.133,96.128,1004.337,1.051,0.034,5.021,4.999,4.999,4.999
2021-03-01 00:31:00,4.693,4.818,4.475,24.266,22.383,17.133,96.153,1004.338,0.947,0.039,4.980,4.989,4.989,4.989
2021-03-01 00:32:00,4.742,4.696,4.729,22.712,22.198,17.130,96.152,1004.361,0.967,0.037,4.929,4.982,4.982,4.982
2021-03-01 00:33:00,4.730,4.761,4.750,23.545,22.000,17.129,96.142,1004.364,0.971,0.038,4.902,4.974,4.974,4.974
2021-03-01 00:34:00,4.486,4.759,4.882,21.184,21.938,17.129,96.150,1004.134,0.929,0.046,4.865,4.960,4.960,4.960
2021-03-01 00:35:00,4.807,4.821,4.814,20.134,22.384,17.136,96.180,1004.298,0.996,0.047,4.860,4.956,4.956,4.956
2021-03-01 00:36:00,4.638,4.641,4.663,17.608,21.425,17.136,96.208,1004.278,0.964,0.048,4.851,4.947,4.947,4.947
2021-03-01 00:37:00,4.724,4.730,4.676,21.316,21.583,17.136,96.210,1004.372,0.986,0.044,4.808,4.942,4.942,4.942
2021-03-01 00:38:00,4.739,4.689,4.707,18.498,21.980,17.132,96.190,1004.325,0.994,0.044,4.791,4.936,4.936,4.936
2021-03-01 00:39:00,4.741,4.833,4.848,21.793,21.384,17.132,96.195,1004.302,1.003,0.037,4.752,4.932,4.932,4.932
2021-03-01 00:40:00,4.561,4.534,4.574,18.868,20.942,17.130,96.202,1004.371,0.979,0.020,4.686,4.922,4.922,4.922
2021-03-01 00:41:00,4.650,4.556,4.476,18.671,19.664,17.133,96.227,1004.346,1.002,0.020,4.682,4.916,4.916,4.916
