TIMESTAMP,WS_100,WS_69W,WS_38W,WD_97,WD_35,AT_95,RH_95,BP_93,GustFactor,TI_10min,MA_10min,MA_1h,MA_6h,MA_1mo
2023-06-01 00:00:00,19.522,18.637,17.970,22.103,5.795,25.619,85.755,982.599,1.015,0.000,19.522,19.522,19.522,19.522
2023-06-01 00:01:00,20.094,19.110,17.949,21.926,5.499,25.626,85.722,988.265,1.037,0.014,19.808,19.808,19.808,19.808
2023-06-01 00:02:00,19.208,18.443,17.849,21.930,5.684,25.660,85.727,988.466,0.989,0.019,19.608,19.608,19.608,19.608
2023-06-01 00:03:00,19.525,18.308,17.629,22.436,6.291,25.661,85.745,988.498,1.012,0.016,19.587,19.587,19.587,19.587
2023-06-01 00:04:00,17.836,17.012,16.840,22.137,7.520,25.721,85.925,988.568,0.938,0.039,19.237,19.237,19.237,19.237
2023-06-01 00:05:00,19.858,19.329,19.110,23.094,5.954,25.745,85.815,983.108,1.047,0.038,19.340,19.340,19.340,19.340
2023-06-01 00:06:00,20.284,19.571,19.384,22.057,3.894,25.717,85.557,982.793,1.068,0.039,19.475,19.475,19.475,19.475
2023-06-01 00:07:00,20.865,20.025,19.490,22.767,3.929,25.732,85.412,982.825,1.085,0.043,19.649,19.649,19.649,19.649
2023-06-01 00:08:00,19.963,19.268,19.092,23.700,3.979,25.643,85.212,983.088,1.034,0.041,19.684,19.684,19.684,19.684
2023-06-01 00:09:00,18.603,17.898,16.716,23.577,6.985,25.740,85.577,982.612,0.965,0.042,19.576,19.576,19.576,19.576
2023-06-01 00:10:00,18.346,17.125,16.634,25.121,7.714,25.799,85.625,981.926,0.959,0.046,19.458,19.464,19.464,19.464
2023-06-01 00:11:00,18.174,17.420,16.744,25.806,7.940,25.784,85.747,981.592,0.956,0.049,19.266,19.356,19.356,19.356
2023-06-01 00:12:00,18.334,17.584,16.662,22.965,8.725,25.753,85.598,981.743,0.975,0.052,19.179,19.278,19.278,19.278
2023-06-01 00:13:00,19.135,18.206,17.277,24.768,9.726,25.756,85.700,983.076,1.017,0.051,19.140,19.268,19.268,19.268
2023-06-01 00:14:00,18.777,18.155,18.479,25.021,10.291,25.758,85.580,982.840,0.995,0.047,19.234,19.235,19.235,19.235
2023-06-01 00:15:00,19.870,19.240,18.945,23.901,5.949,25.744,85.553,982.617,1.043,0.047,19.235,19.275,19.275,19.275
2023-06-01 00:16:00,18.089,17.605,17.050,24.057,6.702,25.700,85.662,982.873,0.959,0.046,19.016,19.205,19.205,19.205
2023-06-01 00:17:00,19.367,18.773,17.927,23.031,7.606,25.755,85.923,982.788,1.037,0.035,18.866,19.214,19.214,19.214
2023-06-01 00:18:00,19.473,19.209,18.889,23.353,7.265,25.710,85.680,982.347,1.049,0.031,18.817,19.228,19.228,19.228
2023-06-01 00:19:00,19.375,19.092,18.753,25.844,5.862,25.663,85.643,982.288,1.038,0.032,18.894,19.235,19.235,19.235
2023-06-01 00:20:00,17.573,17.427,17.724,23.778,10.663,25.674,85.843,982.455,0.947,0.038,18.817,19.156,19.156,19.156
2023-06-01 00:21:00,18.132,17.357,16.529,24.050,8.464,25.747,86.070,982.188,0.973,0.038,18.813,19.109,19.109,19.109
2023-06-01 00:22:00,18.180,17.719,16.980,26.651,8.086,25.686,85.830,981.994,0.979,0.038,18.797,19.069,19.069,19.069
2023-06-01 00:23:00,17.349,17.139,16.138,26.415,7.895,25.659,86.055,982.088,0.938,0.045,18.619,18.997,18.997,18.997
2023-06-01 00:24:00,17.912,17.382,16.381,29.168,7.590,25.722,86.138,982.031,0.980,0.046,18.532,18.954,18.954,18.954
2023-06-01 00:25:00,17.492,17.495,17.105,28.044,6.448,25.720,86.308,982.082,0.967,0.042,18.294,18.898,18.898,18.898
2023-06-01 00:26:00,18.458,18.142,17.663,27.600,5.276,25.724,86.100,981.990,1.020,0.042,18.331,18.881,18.881,18.881
2023-06-01 00:27:00,18.362,17.793,17.070,27.409,6.604,25.663,86.060,982.115,1.012,0.038,18.231,18.863,18.863,18.863
2023-06-01 00:28:00,17.569,16.796,15.873,26.941,9.516,25.663,86.233,982.110,0.983,0.032,18.040,18.818,18.818,18.818
2023-06-01 00:29:00,17.872,17.723,16.936,27.346,10.358,25.721,86.227,982.434,1.007,0.020,17.890,18.787,18.787,18.787
2023-06-01 00:30:00,18.422,18.213,17.784,29.426,9.705,25.711,86.180,982.428,1.042,0.021,17.975,18.775,18.775,18.775
2023-06-01 00:31:00,17.938,17.633,16.771,28.099,7.712,25.694,86.168,982.279,1.012,0.021,17.955,18.749,18.749,18.749
2023-06-01 00:32:00,17.494,17.117,16.341,28.857,3.794,25.713,86.267,982.403,0.995,0.022,17.887,18.711,18.711,18.711
2023-06-01 00:33:00,16.676,16.100,15.564,28.909,7.926,25.761,86.507,982.725,0.951,0.029,17.819,18.651,18.651,18.651
2023-06-01 00:34:00,17.601,16.416,16.162,28.626,5.482,25.801,86.582,982.601,0.999,0.029,17.788,18.621,18.621,18.621
2023-06-01 00:35:00,16.963,16.544,15.208,30.171,6.705,25.778,86.498,982.407,0.969,0.032,17.735,18.575,18.575,18.575
2023-06-01 00:36:00,17.148,16.926,16.645,27.600,3.674,25.767,86.595,982.332,0.982,0.031,17.604,18.536,18.536,18.536
2023-06-01 00:37:00,16.930,16.570,16.174,28.404,6.181,25.751,86.647,982.505,0.981,0.029,17.461,18.494,18.494,18.494
