TIMESTAMP,WS_100,WS_69W,WS_38W,WD_97,WD_35,AT_95,RH_95,BP_93,GustFactor,TI_10min,MA_10min,MA_1h,MA_6h,MA_1mo
2016-11-01 00:00:00,18.547,18.607,18.100,25.813,18.960,22.635,76.151,1006.627,1.007,0.000,18.547,18.547,18.547,18.547
2016-11-01 00:01:00,19.181,19.145,18.798,28.069,19.957,22.588,76.479,1007.733,1.037,0.017,18.864,18.864,18.864,18.864
2016-11-01 00:02:00,19.087,18.526,18.351,28.721,22.667,22.587,75.965,1007.777,1.018,0.015,18.938,18.938,18.938,18.938
2016-11-01 00:03:00,18.924,18.849,18.139,32.230,25.897,22.603,76.129,1007.946,1.010,0.013,18.935,18.935,18.935,18.935
2016-11-01 00:04:00,17.669,17.720,17.599,29.679,26.494,22.633,76.010,1007.925,0.950,0.029,18.682,18.682,18.682,18.682
2016-11-01 00:05:00,18.735,17.654,16.696,26.918,21.449,22.718,77.620,1007.075,1.024,0.027,18.691,18.691,18.691,18.691
2016-11-01 00:06:00,18.498,17.905,17.270,29.288,22.638,22.768,77.438,1006.797,1.008,0.025,18.663,18.663,18.663,18.663
2016-11-01 00:07:00,18.271,17.119,16.109,28.684,24.905,22.757,77.358,1006.861,1.000,0.025,18.614,18.614,18.614,18.614
2016-11-01 00:08:00,17.622,17.584,16.813,27.720,20.380,22.701,77.395,1006.961,0.970,0.029,18.504,18.504,18.504,18.504
2016-11-01 00:09:00,18.441,17.318,16.859,30.239,23.878,22.722,77.745,1007.036,1.012,0.027,18.497,18.497,18.497,18.497
2016-11-01 00:10:00,19.316,18.892,18.679,30.027,22.814,22.678,76.773,1006.888,1.051,0.030,18.574,18.572,18.572,18.572
2016-11-01 00:11:00,17.502,17.438,17.115,29.512,24.675,22.600,76.428,1007.038,0.962,0.033,18.406,18.483,18.483,18.483
2016-11-01 00:12:00,18.506,17.894,16.536,29.387,23.556,22.699,77.554,1007.104,1.024,0.031,18.348,18.484,18.484,18.484
2016-11-01 00:13:00,19.724,19.145,19.176,29.277,22.402,22.639,75.816,1006.691,1.086,0.037,18.428,18.573,18.573,18.573
2016-11-01 00:14:00,20.379,19.658,18.738,31.326,23.381,22.590,75.670,1006.793,1.113,0.045,18.699,18.693,18.693,18.693
2016-11-01 00:15:00,20.117,19.491,18.483,31.542,26.164,22.600,75.633,1006.870,1.083,0.050,18.838,18.782,18.782,18.782
2016-11-01 00:16:00,19.463,19.263,18.272,32.520,27.634,22.633,76.065,1006.952,1.045,0.051,18.934,18.822,18.822,18.822
2016-11-01 00:17:00,17.628,17.410,16.648,29.866,25.708,22.721,77.326,1007.050,0.950,0.054,18.870,18.756,18.756,18.756
2016-11-01 00:18:00,17.645,16.677,16.664,30.349,26.533,22.820,78.388,1007.037,0.955,0.054,18.872,18.698,18.698,18.698
2016-11-01 00:19:00,20.428,20.065,19.501,29.846,23.052,22.785,77.453,1006.556,1.089,0.058,19.071,18.784,18.784,18.784
2016-11-01 00:20:00,20.504,19.560,18.693,26.592,21.457,22.596,75.803,1006.489,1.085,0.062,19.190,18.866,18.866,18.866
2016-11-01 00:21:00,20.822,20.773,19.974,26.813,19.387,22.591,75.635,1006.466,1.089,0.058,19.522,18.955,18.955,18.955
2016-11-01 00:22:00,19.684,19.615,19.721,27.657,22.014,22.592,75.434,1006.579,1.017,0.055,19.639,18.987,18.987,18.987
2016-11-01 00:23:00,19.615,19.507,19.465,28.779,22.011,22.687,76.418,1006.604,1.013,0.055,19.628,19.013,19.013,19.013
2016-11-01 00:24:00,18.815,18.536,19.012,29.811,22.890,22.761,77.378,1006.763,0.982,0.055,19.472,19.005,19.005,19.005
2016-11-01 00:25:00,20.192,19.886,19.682,32.357,27.555,22.768,76.515,1006.656,1.051,0.055,19.480,19.051,19.051,19.051
2016-11-01 00:26:00,19.823,19.867,19.402,33.296,27.732,22.687,76.055,1006.805,1.027,0.055,19.515,19.079,19.079,19.079
2016-11-01 00:27:00,18.917,18.706,17.856,31.757,26.565,22.688,76.378,1006.872,0.980,0.046,19.644,19.073,19.073,19.073
