TIMESTAMP,WS_100,WS_69W,WS_38W,WD_97,WD_35,AT_95,RH_95,BP_93,GustFactor,TI_10min,MA_10min,MA_1h,MA_6h,MA_1mo
2016-09-01 00:00:00,5.369,5.082,4.234,183.487,184.675,26.945,69.195,995.438,0.999,0.000,5.369,5.369,5.369,5.369
2016-09-01 00:01:00,5.663,4.480,4.136,188.172,181.149,26.943,69.366,996.276,1.077,0.027,5.516,5.516,5.516,5.516
2016-09-01 00:02:00,6.311,5.619,4.420,181.723,183.895,26.935,69.644,996.317,1.142,0.068,5.781,5.781,5.781,5.781
2016-09-01 00:03:00,5.735,5.121,4.324,184.683,181.239,26.944,69.636,996.329,1.008,0.059,5.770,5.770,5.770,5.770
2016-09-01 00:04:00,5.756,4.790,4.340,182.360,180.012,26.943,69.700,996.344,1.021,0.053,5.767,5.767,5.767,5.767
2016-09-01 00:05:00,6.088,4.980,4.497,188.342,182.053,26.948,69.609,995.453,1.077,0.052,5.821,5.821,5.821,5.821
2016-09-01 00:06:00,5.936,4.872,4.451,182.748,180.525,26.939,69.602,995.433,1.052,0.049,5.837,5.837,5.837,5.837
2016-09-01 00:07:00,6.687,5.817,4.776,184.582,179.884,26.939,69.567,995.363,1.155,0.065,5.943,5.943,5.943,5.943
2016-09-01 00:08:00,6.355,5.902,4.757,185.443,179.151,26.945,69.628,995.297,1.094,0.065,5.989,5.989,5.989,5.989
2016-09-01 00:09:00,7.083,6.072,5.190,183.194,178.175,26.947,69.237,995.331,1.197,0.081,6.098,6.098,6.098,6.098
2016-09-01 00:10:00,6.137,6.073,5.454,180.654,175.970,26.944,69.411,995.298,1.020,0.069,6.175,6.102,6.102,6.102
2016-09-01 00:11:00,6.441,6.047,5.118,180.913,173.225,26.942,69.661,995.399,1.056,0.064,6.253,6.130,6.130,6.130
2016-09-01 00:12:00,5.962,5.502,4.619,184.205,175.462,26.904,69.484,995.473,0.978,0.065,6.218,6.117,6.117,6.117
2016-09-01 00:13:00,7.158,6.547,5.041,180.694,175.259,26.881,69.705,995.253,1.166,0.072,6.360,6.192,6.192,6.192
2016-09-01 00:14:00,6.370,6.235,5.179,175.276,172.284,26.864,69.647,995.268,1.022,0.064,6.422,6.204,6.204,6.204
2016-09-01 00:15:00,6.693,6.288,6.328,182.777,171.909,26.847,69.417,995.256,1.061,0.062,6.482,6.234,6.234,6.234
2016-09-01 00:16:00,6.522,6.030,5.376,179.888,174.441,26.783,68.989,995.181,1.024,0.055,6.541,6.251,6.251,6.251
2016-09-01 00:17:00,6.357,6.184,5.226,179.012,175.879,26.812,69.039,995.327,0.999,0.055,6.508,6.257,6.257,6.257
2016-09-01 00:18:00,6.615,6.076,5.392,176.924,170.170,26.813,69.123,995.342,1.039,0.055,6.534,6.276,6.276,6.276
2016-09-01 00:19:00,6.877,6.265,5.227,180.151,172.130,26.814,69.423,995.379,1.082,0.051,6.513,6.306,6.306,6.306
2016-09-01 00:20:00,7.249,6.604,5.465,183.781,174.916,26.814,69.461,995.314,1.126,0.056,6.625,6.351,6.351,6.351
2016-09-01 00:21:00,7.221,6.443,4.990,180.208,174.760,26.817,69.052,995.294,1.107,0.060,6.703,6.390,6.390,6.390
2016-09-01 00:22:00,7.049,5.896,5.089,180.359,175.668,26.813,69.256,995.290,1.072,0.048,6.811,6.419,6.419,6.419
2016-09-01 00:23:00,7.057,6.428,5.065,179.992,172.174,26.814,69.562,995.241,1.056,0.047,6.801,6.446,6.446,6.446
2016-09-01 00:24:00,7.132,6.218,5.151,181.753,174.319,26.799,69.710,995.322,1.071,0.043,6.877,6.473,6.473,6.473
2016-09-01 00:25:00,6.943,6.037,4.919,180.867,172.259,26.760,69.685,995.264,1.031,0.042,6.902,6.491,6.491,6.491
2016-09-01 00:26:00,7.213,6.923,5.698,178.609,174.762,26.762,69.516,995.343,1.058,0.039,6.971,6.518,6.518,6.518
2016-09-01 00:27:00,6.904,6.207,5.268,180.112,171.232,26.761,69.392,995.329,1.013,0.027,7.026,6.532,6.532,6.532
2016-09-01 00:28:00,6.619,6.176,5.339,184.492,172.645,26.760,69.394,995.307,0.960,0.026,7.027,6.535,6.535,6.535
2016-09-01 00:29:00,6.817,6.083,5.127,178.322,174.093,26.763,69.522,995.335,0.992,0.027,7.020,6.544,6.544,6.544
2016-09-01 00:30:00,6.915,6.080,5.322,183.697,175.183,26.757,69.369,995.265,1.007,0.025,6.987,6.556,6.556,6.556
2016-09-01 00:31:00,7.434,6.316,4.834,183.152,178.407,26.759,69.413,995.325,1.085,0.030,7.008,6.583,6.583,6.583
2016-09-01 00:32:00,6.648,5.330,4.357,179.881,178.175,26.762,69.275,995.404,0.976,0.034,6.968,6.585,6.585,6.585
2016-09-01 00:33:00,7.517,6.579,5.591,182.824,178.126,26.766,69.336,995.361,1.089,0.041,7.014,6.613,6.613,6.613
